Wallace Library,1500,Internal Office,,0,,43.083714,77.676359
Wallace Library,1505,Office,1,0,,43.083714,77.676359
Wallace Library,1510,Office,1,0,,43.083714,77.676359
Wallace Library,1520,Office,1,0,,43.083714,77.676359
Wallace Library,1525,Office,1,0,,43.083714,77.676359
Wallace Library,1530,Office,1,0,,43.083714,77.676359
Wallace Library,1535,Office,1,0,,43.083714,77.676359
Wallace Library,1537,Closet,,0,,43.083714,77.676359
Wallace Library,1540 - RADSCC Classroom,Other,,0,,43.083714,77.676359
Wallace Library,1545,Office,,0,,43.083714,77.676359
Wallace Library,1550,Other,1,0,,43.083714,77.676359
Wallace Library,1551,FMS Space,,0,,43.083714,77.676359
Wallace Library,1552,Closet,,0,,43.083714,77.676359
Wallace Library,1555 - ITS Satellite Office,Internal Office,,0,,43.083714,77.676359
Wallace Library,1556,Lib Storage,,0,,43.083714,77.676359
Wallace Library,1591,FMS Space,,0,,43.083714,77.676359
Wallace Library,1633,Office,2,0,,43.083714,77.676359
Wallace Library,1635,Office,1,0,,43.083714,77.676359
Wallace Library,1637,Office,1,0,,43.083714,77.676359
Wallace Library,1639,Office,2,0,,43.083714,77.676359
Wallace Library,1644,Office,1,0,,43.083714,77.676359
Wallace Library,1645,Internal Office,1,0,,43.083714,77.676359
Wallace Library,1647,Internal Office,,0,,43.083714,77.676359
Wallace Library,1649,Internal Office,,0,,43.083714,77.676359
Wallace Library,1650 - Community Room,Lab,10,0,,43.083714,77.676359
Wallace Library,1650 - Writing Commons,Other,0,0,,43.083714,77.676359
Wallace Library,1660 - Java Wally's,Other,0,0,,43.083714,77.676359
Wallace Library,1670,Internal Office,,0,,43.083714,77.676359
Wallace Library,1694 - Mens Room,Other,,1,,43.083714,77.676359
Wallace Library,1695,Closet,,0,,43.083714,77.676359
Wallace Library,1696 - Ladies Room,Other,,0,,43.083714,77.676359
Wallace Library,1697,Internal Office,,0,,43.083714,77.676359
Wallace Library,1910 - Lobby,Other,,0,,43.083714,77.676359
Wallace Library,1911,Internal Office,,0,,43.083714,77.676359
Wallace Library,1912,Internal Office,,0,,43.083714,77.676359
Wallace Library,1913,Internal Office,,0,,43.083714,77.676359
Wallace Library,1914,Internal Office,,0,,43.083714,77.676359
Wallace Library,1915,Internal Office,,0,,43.083714,77.676359
Wallace Library,1918,Internal Office,,0,,43.083714,77.676359
Wallace Library,1960,Stairwell,,0,,43.083714,77.676359
Wallace Library,1962,Stairwell,,0,,43.083714,77.676359
Wallace Library,1964,Stairwell,,0,,43.083714,77.676359
Wallace Library,1966,Stairwell,,0,,43.083714,77.676359
Wallace Library,1968,Stairwell,,0,,43.083714,77.676359
Wallace Library,1st floor,General Area,,0,,43.083714,77.676359
Wallace Library,2400,Gallery,,0,,43.083714,77.676359
Wallace Library,2410,Lib Storage,,0,,43.083714,77.676359
Wallace Library,2420,Office,1,0,,43.083714,77.676359
Wallace Library,2422,Internal Office,,0,,43.083714,77.676359
Wallace Library,2455,Internal Office,,0,,43.083714,77.676359
